"Age","Workclass","Fnlwgt","Education.","Education.num","Marital.status","Occupation","Relationship","Race","Sex","Capital.gain","Capital.loss","Hours.per.week","Native.country","Class"
53,3,96062,11,10,2,2,2,1,1,0,1740,40,1,1
36,25,578377,6,14,2,5,5,1,5,0,0,40,1,1
30,3,509500,1,13,1,24,1,1,5,4787,0,45,1,8
53,25,324021,11,10,3,7,1,1,5,0,0,40,1,1
37,2,107737,3,9,2,26,2,1,1,0,0,45,1,1
41,1,129865,3,9,3,26,17,1,1,0,0,40,1,1
53,3,103586,1,13,2,3,2,1,1,0,0,55,1,1
23,3,187513,11,10,1,7,13,1,1,0,0,32,1,1
28,3,172891,3,9,2,16,2,1,1,0,0,50,1,1
53,25,207449,205,6,2,7,2,1,1,0,0,40,1,1
32,3,209103,3,9,2,15,2,1,1,0,0,20,1,8
33,3,408813,1,13,1,1,1,1,5,0,0,50,1,1
27,3,209292,3,9,1,14,69,4,5,0,0,32,398,1
52,3,144361,46,11,2,26,2,1,1,0,1902,40,1,8
31,3,209538,11,10,2,1,2,1,1,0,0,55,1,1
27,3,244402,14,12,1,2,1,1,5,0,0,40,1,8
44,3,889965,3,9,2,3,5,1,5,3137,0,30,1,1
37,2,298444,6,14,2,5,2,1,1,0,0,40,1,1
39,3,163237,3,9,2,26,2,1,1,0,0,60,1,1
18,3,311795,386,8,1,14,13,4,5,0,0,20,1,1
42,3,155972,3,9,2,3,2,1,1,0,0,40,1,8
49,3,291783,1,13,2,26,2,1,1,0,0,40,1,8
35,3,153535,3,9,3,3,17,4,5,0,0,36,1,1
43,3,249771,3,9,2,15,2,12,1,0,0,99,1,1
43,3,462180,49,15,2,5,2,1,1,99999,0,60,1,8
31,3,308540,11,10,2,26,2,1,1,0,0,40,1,8
27,3,34701,1,13,1,7,1,1,1,0,0,40,1,1
46,22,106252,11,10,3,1,1,1,5,0,0,40,1,1
54,3,138944,3,9,2,14,2,1,1,0,0,44,1,1
37,3,140713,11,10,2,1,2,4,1,0,0,40,7,8
53,25,216931,11,10,2,29,2,1,1,4386,0,40,1,8
26,3,162312,11,10,1,1,1,12,1,0,0,20,142,1
59,51,253062,49,15,2,5,2,1,1,0,0,55,1,8
36,22,359249,11,10,21,1,1,4,1,0,0,40,1,1
32,3,231413,3,9,2,17,2,1,1,0,0,40,1,8
53,25,197054,6,14,2,5,2,1,1,0,0,40,1,8
26,3,130931,3,9,1,1,13,4,5,0,0,40,1,1
35,3,30565,3,9,36,7,5,1,5,0,0,40,1,8
48,3,105138,3,9,3,2,17,12,5,0,0,40,1,1
30,25,178383,11,10,21,3,1,4,1,0,0,40,1,1
38,3,241998,386,8,2,26,2,1,1,7688,0,40,1,8
58,2,196403,3,9,2,2,5,1,5,0,0,10,1,8
44,3,232421,3,9,7,15,1,48,1,0,0,32,104,1
30,3,130369,46,11,21,5,17,1,5,0,0,40,1,1
68,2,336329,3,9,2,2,2,1,1,0,0,10,1,1
26,25,337867,1,13,1,5,13,4,5,0,0,40,1,1
26,25,104614,1,13,1,5,13,1,5,0,0,40,1,1
41,3,223548,387,2,2,17,2,1,1,0,0,40,15,1
48,3,64479,1,13,3,2,1,1,1,0,0,47,1,1
55,3,284095,3,9,3,14,1,1,5,0,0,37,1,1
41,3,428499,4,7,2,26,2,1,1,0,1485,50,1,8
52,3,208302,3,9,2,14,2,1,1,0,0,36,1,1
31,2,182177,3,9,2,26,2,1,1,0,1902,40,1,8
54,25,129972,46,11,2,29,2,1,1,0,0,38,1,8
31,2,186420,6,14,21,24,1,1,5,0,0,25,1,1
31,51,203488,1,13,2,2,2,1,1,0,0,50,1,8
47,3,128796,3,9,2,26,2,1,1,0,0,40,1,8
40,3,55395,46,11,2,5,2,1,1,0,0,40,1,8
46,1,314770,11,10,3,1,17,1,5,0,0,48,1,1
45,3,135044,3,9,3,17,1,1,5,0,0,40,1,1
39,3,319248,205,6,1,7,17,1,5,0,0,25,15,1
34,25,236415,11,10,1,1,17,1,5,0,0,18,1,1
56,3,81220,11,10,1,1,1,1,5,0,0,40,104,1
47,3,151087,3,9,21,5,69,48,5,0,0,40,34,1
35,3,322171,11,10,2,7,5,1,5,0,0,40,1,8
25,3,190628,11,10,2,26,2,1,1,0,0,40,212,1
43,25,106982,1,13,21,5,17,1,5,0,0,40,1,1
59,3,227856,1,13,2,14,2,1,1,0,0,37,1,8
63,3,266083,15,4,2,15,2,1,1,0,0,60,1,8
32,3,257068,11,10,7,15,1,1,5,0,0,37,1,1
43,51,150533,46,11,2,2,69,1,1,0,0,50,1,8
27,3,211184,3,9,1,1,1,1,5,0,0,52,1,1
21,3,136610,386,8,1,3,13,1,1,0,0,32,1,1
44,22,244054,11,10,3,2,17,1,1,0,0,60,1,8
40,2,240698,3,9,2,26,2,1,1,0,0,60,1,1
65,3,172906,3,9,138,1,17,1,5,0,0,40,1,1
50,3,238959,11,10,2,1,2,1,1,0,0,45,1,8
51,1,172022,6,14,1,5,1,1,1,0,0,40,1,8
44,22,218062,11,10,3,1,17,4,5,0,0,40,1,1
20,3,201799,11,10,1,14,13,1,5,0,0,13,1,1
29,3,150717,46,11,1,2,1,1,1,0,0,40,1,1
50,3,94391,46,11,2,26,2,1,1,0,0,50,1,8
50,25,153064,3,9,2,2,2,1,1,5178,0,40,1,8
43,3,156771,205,6,2,1,2,1,1,0,0,40,1,1
23,3,216639,1,13,1,24,1,1,5,0,0,40,1,1
41,3,82161,3,9,2,15,2,1,1,0,0,40,1,1
58,2,310014,1,13,2,16,2,1,1,0,0,25,1,1
50,1,133014,46,11,2,5,2,1,1,0,0,40,1,1
37,2,36214,1,13,2,26,2,1,1,0,0,65,1,8
21,3,399022,3,9,1,16,13,1,1,0,0,24,1,1
33,3,179758,3,9,2,14,5,1,5,0,0,20,1,1
52,3,48947,11,10,3,1,17,1,5,0,0,45,1,1
47,3,201865,3,9,2,15,2,1,1,0,0,40,1,1
45,2,319122,1,13,1,14,1,1,1,14084,0,45,1,8
34,3,155151,11,10,2,26,2,1,1,0,0,40,1,8
39,3,24106,11,10,2,14,2,1,1,0,0,40,142,8
31,3,257863,11,10,3,7,1,1,5,0,0,15,1,1
45,3,379393,11,10,3,24,1,1,5,0,0,45,1,1
45,2,152752,46,11,2,29,2,1,1,0,0,3,1,1
34,3,154874,3,9,1,17,1,1,1,4416,0,30,1,1
27,3,154210,4,7,7,14,13,12,1,0,0,35,12,1
37,3,335716,3,9,3,14,17,1,5,0,0,40,1,1
20,3,94744,3,9,1,1,13,4,5,0,0,20,1,1
32,3,133861,1,13,1,2,1,1,1,13550,0,48,1,8
24,3,240137,387,2,1,3,1,1,1,0,0,55,15,1
39,3,80004,3,9,2,3,2,1,1,0,0,40,1,1
18,3,109702,11,10,1,14,13,1,5,0,0,30,1,1
62,2,39610,11,10,2,16,2,1,1,0,0,80,1,1
24,3,90046,1,13,21,2,1,1,5,0,0,40,1,1
37,3,193855,3,9,2,15,2,1,1,0,0,45,1,1
46,3,206889,1,13,138,1,1,1,5,0,0,25,1,1
44,3,86298,3,9,3,26,1,1,1,0,0,40,1,1
53,3,149650,3,9,1,14,1,1,1,0,2559,48,1,8
25,3,323139,1,13,1,3,13,1,1,0,0,35,1,1
24,3,36058,1,13,1,14,1,1,1,0,0,50,1,1
61,3,163393,3,9,2,15,2,1,1,0,0,20,1,1
45,25,93535,6,14,3,5,17,1,5,0,0,40,1,1
33,2,112952,11,10,1,26,13,1,1,0,0,48,1,1
48,3,182541,1,13,2,5,2,1,1,15024,0,45,1,8
26,25,73392,3,9,1,3,13,15,1,0,0,30,1,1
68,3,195868,1,13,2,14,2,1,1,20051,0,40,1,8
24,3,276851,3,9,3,29,13,1,5,0,1762,40,1,1
31,25,33124,1,13,1,5,1,1,5,0,0,50,1,1
55,3,419732,11,10,3,7,17,1,5,0,0,38,1,1
46,3,171095,14,12,3,14,17,1,5,0,0,38,1,1
58,3,199278,1,13,3,2,1,1,1,0,0,38,1,1
56,3,235205,3,9,138,7,17,1,5,0,0,40,1,1
45,22,168232,1,13,1,1,1,1,1,0,0,55,1,8
24,3,145964,1,13,1,2,17,1,1,0,0,40,1,8
35,25,72338,3,9,3,16,13,12,1,0,0,56,1,1
51,3,153870,3,9,2,24,2,1,1,0,0,40,1,8
47,3,323798,49,15,2,5,2,1,1,15024,0,55,1,8
17,3,198830,4,7,1,1,69,1,5,0,0,10,1,1
21,3,267040,205,6,1,5,17,4,5,0,0,40,1,1
45,3,167187,1,13,1,5,1,1,5,0,0,40,1,8
42,3,230684,3,9,2,14,2,1,1,5178,0,50,1,8
56,3,659558,386,8,138,7,17,4,5,0,0,40,1,1
39,3,181661,3,9,2,3,2,1,1,0,0,40,1,1
31,3,186144,15,4,1,17,1,48,5,0,0,40,15,1
20,22,178517,11,10,1,24,1,1,1,0,0,40,1,1
65,2,131417,53,3,2,16,2,1,1,1797,0,21,1,1
44,3,57233,11,10,2,5,2,1,1,0,0,45,1,1
33,3,379798,3,9,2,26,2,1,1,0,0,40,1,1
25,3,122175,1,13,2,5,2,1,1,0,0,45,1,8
38,3,107302,3,9,2,2,2,1,1,0,0,50,1,1
31,25,127651,205,6,1,15,69,1,1,0,1741,40,1,1
33,2,102884,1,13,2,14,13,1,1,0,0,20,1,1
49,2,241753,3,9,3,7,17,1,5,0,0,40,1,1
28,3,173611,3,9,1,2,13,1,5,0,0,40,1,1
29,3,232666,3,9,2,26,2,1,1,0,0,40,1,1
23,3,352207,46,11,1,7,13,1,1,0,0,20,1,1
37,2,241998,1,13,2,5,2,1,1,0,0,5,1,8
52,3,279129,11,10,1,5,1,1,1,0,0,37,1,8
27,3,177057,3,9,1,17,1,1,1,0,0,40,1,1
47,3,155659,11,10,2,26,2,1,1,7688,0,55,1,8
21,3,251603,3,9,1,1,1,1,5,0,0,40,1,1
41,22,19914,1,13,2,1,5,12,5,0,0,40,142,8
61,3,115023,11,10,2,1,2,1,1,0,0,40,1,8
32,3,101709,1,13,2,5,2,12,1,0,0,40,1,8
21,3,313702,11,10,1,14,1,1,1,0,0,40,1,1
63,3,250068,386,8,2,14,2,1,1,0,0,40,1,8
34,3,227359,11,10,2,7,2,1,1,0,0,42,1,1
21,1,196827,14,12,1,24,13,1,1,0,0,10,1,1
44,3,118550,3,9,3,7,17,1,5,0,0,33,1,1
26,3,285004,1,13,1,2,1,12,1,0,0,35,844,1
36,3,280169,6,14,2,2,2,1,1,0,0,50,1,8
52,3,76860,3,9,2,3,2,12,1,0,0,8,142,1
44,2,167280,1,13,2,14,2,1,1,0,0,40,1,1
42,3,334783,3,9,2,5,5,1,5,0,0,40,1,1
31,3,226443,1,13,1,5,1,1,1,0,0,40,1,1
30,3,366065,11,10,1,26,17,4,1,0,0,40,1,1
23,3,225724,11,10,1,5,13,1,5,0,0,25,1,1
81,1,132204,387,2,138,7,1,1,5,0,0,20,1,1
38,3,197711,205,6,3,17,1,12,5,0,0,40,333,1
21,3,30619,11,10,1,2,1,1,5,0,0,38,1,1
28,25,335015,3,9,2,26,2,1,1,0,0,40,1,1
34,3,61272,1,13,1,2,1,1,5,0,0,40,1,1
47,3,106544,3,9,1,7,1,1,5,0,0,40,1,1
36,3,144169,3,9,2,26,2,1,1,0,0,50,1,1
27,3,40295,3,9,1,15,1,1,1,0,0,99,1,1
56,3,266091,1,13,1,5,1,1,5,2907,0,52,5,1
42,1,192397,11,10,3,1,13,1,5,0,0,38,1,1
43,3,114351,3,9,3,26,1,1,1,0,0,35,1,1
53,3,132304,3,9,3,17,1,1,5,0,0,40,1456,1
58,3,128162,3,9,3,14,1,1,5,0,0,24,1,1
19,3,125938,386,8,1,7,13,1,1,0,0,40,460,1
37,3,170174,3,9,2,2,2,1,1,0,0,46,1,8
41,2,203451,11,10,3,5,1,1,5,0,0,15,1,1
31,3,109917,15,4,21,26,1,1,5,0,0,40,1,1
31,3,114937,1,13,2,5,2,1,1,0,0,35,1,1
53,25,231196,3,9,2,1,2,1,1,0,0,40,1,1
19,3,238474,11,10,1,14,13,1,1,0,0,25,1,1
56,3,314149,20,16,2,5,2,1,1,0,0,50,1,8
55,22,31728,11,10,2,1,5,1,5,0,0,40,1,8
51,3,360131,53,3,2,26,69,1,5,0,0,40,1,1
62,3,141308,11,10,1,1,1,1,5,0,0,40,1,1
43,3,83411,11,10,2,14,2,1,1,0,0,50,1,8
28,25,296537,3,9,2,26,2,1,1,0,0,45,1,1
46,3,193047,3,9,2,2,2,1,1,0,0,40,1,8
62,1,39630,1,13,2,5,2,1,1,0,0,40,1,1
57,25,213975,3,9,138,7,17,1,5,0,0,30,1,1
60,25,259803,1,13,2,5,5,1,5,0,0,45,1,8
23,22,55465,11,10,1,3,1,1,1,0,0,40,1,1
47,3,181307,11,10,2,14,2,1,1,99999,0,60,1,8
21,3,211301,11,10,1,1,13,1,5,0,0,8,1,1
51,3,200450,3,9,2,3,2,1,1,0,0,48,1,1
61,25,176731,3,9,2,3,2,1,1,0,0,40,1,1
52,2,140985,1,13,2,1,5,1,5,99999,0,30,1,8
76,3,125784,1,13,2,2,2,1,1,0,0,40,1,1
24,3,152176,11,10,1,3,1,1,1,0,0,39,1,1
31,2,111423,1,13,1,26,1,1,1,0,0,55,1,1
43,3,130126,1,13,2,2,2,1,1,15024,0,50,1,8
58,22,30111,11,10,138,5,17,15,5,0,0,40,1,1
19,3,272800,386,8,1,1,13,1,5,0,0,25,1,1
44,3,195881,11,10,3,2,69,1,5,0,0,45,1,1
41,25,170924,11,10,1,5,69,1,1,0,0,7,1,1
21,3,131473,11,10,1,14,13,12,1,0,0,20,2080,1
40,3,149466,3,9,3,3,1,4,1,0,0,35,1,1
25,3,190418,11,10,1,7,13,1,1,0,0,30,104,1
62,25,167889,20,16,138,5,17,1,5,0,0,40,126,1
42,3,177989,3,9,2,26,2,1,1,0,0,40,1,1
35,3,186035,46,11,1,24,1,1,1,0,0,40,1,1
19,3,195805,3,9,1,14,13,1,5,0,0,12,1,1
60,3,54800,3,9,2,7,5,1,5,0,0,40,1,1
20,3,100605,3,9,1,14,13,48,1,0,0,40,34,1
23,3,253190,14,12,2,3,2,1,1,0,0,25,1,1
18,3,203301,3,9,1,1,13,1,5,0,0,40,1,1
40,3,175696,11,10,2,2,2,1,1,0,0,45,1,8
19,3,278304,11,10,1,7,13,1,5,0,0,15,1,1
51,3,93193,3,9,3,5,1,1,5,0,0,40,1,1
41,25,158688,1,13,2,29,2,1,1,0,0,50,1,1
18,3,327612,205,6,1,7,13,1,5,0,0,20,1,1
41,3,210844,11,10,7,14,17,4,5,0,0,40,1,1
27,3,147340,11,10,1,2,13,1,5,0,0,40,1,1
71,2,130436,387,2,3,26,1,1,5,0,0,28,1,1
25,3,206600,386,8,2,17,2,1,1,0,0,40,460,1
73,3,284680,3,9,3,7,1,1,5,0,0,20,1,1
45,3,127738,11,10,2,7,2,1,1,0,0,40,1,1
25,3,213412,11,10,2,14,2,1,1,0,0,40,1,8
50,3,287927,3,9,2,5,5,1,5,0,0,16,1,1
44,3,249332,3,9,2,15,2,1,1,0,0,40,269,1
44,25,290403,46,11,3,29,13,1,5,0,0,40,5,1
49,3,54772,3,9,2,26,2,1,1,3103,0,45,1,8
44,51,56651,11,10,2,2,2,1,1,7688,0,45,1,8
42,22,178470,3,9,3,1,1,1,5,0,0,40,1,1
20,3,62865,3,9,1,494,1,1,5,0,0,45,1,1
66,3,107196,3,9,138,24,1,1,5,0,0,18,1,1
19,3,86860,11,10,1,2,13,1,1,0,0,15,1,1
60,3,130684,11,10,2,26,2,1,1,0,0,55,1,1
46,3,164682,46,11,21,5,1,1,1,0,0,40,1,1
42,3,198316,46,11,3,26,1,1,1,0,0,35,1,1
59,3,261816,11,10,3,2,1,1,5,0,0,52,1440,1
58,3,280309,14,12,2,2,2,1,1,5178,0,60,1,8
47,3,97176,3,9,3,1,17,1,5,0,0,40,1,1
58,3,95835,11,10,2,24,2,1,1,0,0,36,1,1
19,3,136306,4,7,1,16,13,1,1,0,0,24,1,1
28,3,65171,11,10,2,24,2,1,1,0,0,70,1,1
37,3,25864,3,9,21,5,17,15,5,0,0,40,1,1
30,3,149531,3,9,2,26,2,1,1,0,0,50,1,1
36,3,33887,11,10,3,5,1,1,1,0,0,40,1,1
45,3,172822,4,7,3,15,1,1,1,0,2824,76,1,8
59,3,106748,15,4,2,7,5,1,5,0,0,99,1,1
45,3,131826,11,10,2,3,2,1,1,0,0,40,1,1
53,25,216691,20,16,3,5,1,1,5,10520,0,40,1,8
37,3,133328,3,9,3,14,17,1,5,0,0,40,1,1
26,3,164737,11,10,1,14,1,1,5,0,0,40,1,1
53,25,99064,7,5,2,26,2,1,1,0,0,40,1,1
44,1,59460,3,9,2,7,5,1,5,0,0,15,1,1
27,3,208725,1,13,1,26,13,1,1,0,0,40,1,1
22,3,138513,11,10,1,26,13,1,1,0,0,40,1,1
41,3,121055,3,9,3,15,1,1,1,0,0,40,1,1
53,3,149784,3,9,2,17,2,1,1,0,0,40,1,1
58,3,114495,3,9,2,2,2,1,1,0,0,40,1,1
32,3,212276,1,13,2,5,2,1,1,0,0,60,1,8
32,3,440129,11,10,2,3,2,1,1,0,0,38,15,1
47,3,98012,6,14,2,5,5,1,5,7688,0,40,1,8
27,3,145284,3,9,2,16,2,1,1,0,0,40,1,1
25,3,177147,11,10,1,3,1,1,1,0,0,40,1,1
40,3,141537,205,6,3,17,1,4,5,0,0,40,1,1
36,2,48093,11,10,2,14,2,1,1,0,0,92,1,1
23,25,314819,3,9,1,15,13,1,1,0,0,40,1,1
44,3,123572,7,5,2,17,2,4,1,0,0,40,1,1
19,3,170800,3,9,1,26,13,1,1,0,0,60,1,1
42,3,332401,1,13,1,14,1,1,1,0,0,40,1,1
60,2,193038,11,10,2,16,2,1,1,0,0,15,1,1
41,3,351161,3,9,2,14,2,1,1,0,1848,45,1,8
45,22,106910,3,9,1,15,17,12,5,0,0,40,1,1
52,1,314627,6,14,3,5,1,12,5,0,0,40,1,1
28,3,115945,20,16,1,1,13,1,1,0,0,18,1,1
83,51,272248,3,9,3,14,1,1,1,0,0,20,1,1
17,3,167878,4,7,1,7,13,1,1,0,0,20,1,1
27,3,176972,46,11,1,26,1,1,1,0,0,40,1,1
35,2,31095,46,11,1,16,1,1,1,0,0,60,1,1
40,3,130834,11,10,1,1,1,1,5,0,0,40,1,1
23,3,207415,14,12,2,14,5,1,5,0,0,25,1,1
51,25,264457,4,7,2,3,2,4,1,0,0,40,1,1
51,3,340588,387,2,2,7,2,1,1,0,0,54,15,1
28,3,107411,3,9,1,2,1,1,5,0,0,45,1,1
53,3,290640,3,9,2,7,2,1,1,0,0,50,114,8
29,3,106179,1,13,1,1,1,1,5,0,0,35,104,1
19,3,247679,3,9,1,26,1,1,1,0,0,45,1,1
30,3,171598,1,13,7,14,1,1,5,0,0,50,1,1
23,3,234460,15,4,1,17,13,4,5,0,0,40,398,1
66,3,196674,1,13,2,14,2,1,1,0,0,15,1,8
27,3,182540,4,7,1,26,1,1,1,0,0,40,1,1
35,3,172694,3,9,2,17,2,4,1,0,0,40,1,1
17,3,29571,386,8,1,3,13,1,1,0,0,15,1,1
27,3,130438,3,9,1,17,1,1,1,0,0,40,1,1
27,3,213421,49,15,1,5,1,1,1,0,0,50,1,1
44,25,189956,1,13,2,29,5,4,5,15024,0,40,1,8
64,3,133144,3,9,2,15,2,1,1,0,0,16,1,1
62,51,24050,3,9,138,14,1,1,5,0,0,15,1,1
26,3,276967,11,10,2,14,2,1,1,0,0,40,1,1
40,3,184857,3,9,21,17,17,1,1,0,0,40,1,1
40,3,145160,20,16,2,5,2,1,1,0,0,40,1,8
35,3,192251,3,9,3,1,13,1,5,0,0,40,1,1
25,3,190650,1,13,1,5,13,12,1,0,0,40,290,1
52,25,255927,11,10,138,1,1,1,5,0,0,24,1,1
46,3,99086,11,10,2,1,5,1,5,0,0,40,1,8
30,3,216811,3,9,2,26,2,15,1,0,0,40,1,1
52,3,110563,11,10,2,2,2,1,1,0,0,40,1,8
28,3,120471,3,9,1,15,1,48,1,0,0,40,1,1
17,3,183066,205,6,1,7,13,1,5,0,0,25,1,1
46,1,298786,11,10,1,7,13,4,5,0,0,40,1,1
45,3,297884,1,13,3,2,1,1,1,0,0,40,1,8
21,3,253612,11,10,1,5,13,1,5,1055,0,32,1,1
18,2,207438,3,9,2,7,5,1,5,0,0,40,1,1
17,3,148522,4,7,1,7,13,1,1,0,1721,15,1,1
90,3,139660,11,10,3,14,17,4,5,0,0,37,1,1
23,3,165474,11,10,1,26,1,1,1,0,0,40,1,1
41,3,120277,1,13,2,5,2,1,1,0,0,40,1,8
19,2,67929,11,10,1,16,13,1,1,0,0,50,1,1
69,3,229418,3,9,2,15,2,1,1,0,0,40,1,1
23,22,41356,14,12,1,2,17,1,5,0,0,32,1,1
28,3,185127,11,10,1,24,1,1,1,0,0,54,1,1
37,3,109133,14,12,2,14,2,1,1,0,1977,45,1,8
57,3,148315,3,9,2,14,2,1,1,0,0,30,1,1
30,25,145692,11,10,1,29,1,4,1,0,1974,40,1,1
48,3,210424,3,9,21,1,17,1,5,914,0,40,1,1
73,3,198526,3,9,138,7,69,1,5,0,0,32,1,1
25,3,521400,53,3,1,17,69,1,1,0,0,40,15,1
33,3,100882,6,14,1,2,1,1,1,0,0,40,1,8
36,3,124818,3,9,2,17,2,1,1,0,0,40,1,1
28,3,190836,3,9,2,26,2,1,1,3411,0,40,1,1
57,3,71367,3,9,3,7,17,1,5,0,0,40,1,1
31,3,303032,11,10,1,7,17,4,5,0,0,40,1,1
40,1,390781,3,9,3,7,1,4,5,0,0,48,1,1
32,3,54782,11,10,1,5,13,1,5,0,0,40,1,1
26,3,213081,3,9,1,1,17,4,5,0,0,40,7,1
27,51,89718,11,10,21,14,13,1,5,0,0,40,1,1
17,3,225106,205,6,1,7,13,1,5,0,1602,18,1,1
29,3,253262,11,10,1,26,1,1,5,0,0,40,1,1
18,3,78181,4,7,1,7,13,1,5,0,0,30,1,1
20,3,158206,11,10,1,14,1,1,1,0,0,30,1,1
18,1,391257,11,10,1,7,1,1,5,0,0,40,1,1
56,3,134756,3,9,1,7,1,4,5,0,0,40,1,1
40,3,183404,11,10,21,7,17,1,5,0,0,8,1,1
46,3,192793,11,10,3,2,1,1,1,0,0,40,1,1
53,3,89400,11,10,138,2,17,1,5,0,0,40,1,1
50,3,237868,6,14,2,2,2,1,1,0,0,50,1,8
23,3,139187,4,7,1,3,13,1,1,0,0,50,1,1
40,3,126701,1,13,7,2,1,1,1,0,0,40,1,8
54,51,172175,11,10,2,15,2,1,1,0,0,40,1,8
45,3,164210,11,10,3,2,1,1,5,0,0,40,1,1
53,25,608184,3,9,2,15,2,4,1,0,0,40,1,8
50,25,425804,1,13,3,2,1,1,5,0,0,40,1,8
40,51,92036,1,13,2,26,2,1,1,0,0,40,1,1
36,1,77146,6,14,1,5,1,1,1,0,0,40,1,1
25,2,191803,14,12,1,14,1,1,1,0,0,50,1,1
29,3,54932,3,9,2,17,2,1,1,0,0,40,1,1
29,3,251694,1,13,1,16,13,1,1,0,0,50,1,1
22,3,268145,1,13,1,14,1,1,5,0,0,40,1,1
56,3,104842,1,13,3,5,17,4,5,0,0,50,315,1
60,25,227332,6,14,2,2,2,1,1,0,0,40,1,8
37,3,212512,3,9,2,17,2,1,1,3464,0,50,1,1
53,3,133436,15,4,3,17,1,1,5,0,0,40,1,1
23,1,309055,11,10,1,1,13,1,5,0,0,20,1,1
18,3,59202,3,9,1,494,69,1,5,0,0,10,1,1
36,3,32709,11,10,3,14,1,1,5,3325,0,45,1,1
67,51,73559,3,9,2,2,2,1,1,9386,0,50,1,8
31,3,117963,3,9,1,3,1,1,1,0,0,60,1,1
26,3,169121,1,13,2,14,2,1,1,0,0,48,1,8
18,3,308889,4,7,1,1,69,12,5,0,0,20,1,1
45,25,144940,6,14,3,5,17,4,5,0,0,40,1,1
64,3,102041,4,7,2,14,2,1,1,0,0,40,1,1
26,3,335998,3,9,1,14,1,1,5,0,0,38,1,1
53,3,29557,11,10,3,5,1,1,5,0,0,40,1,1
27,3,210313,3,9,1,3,69,1,1,0,0,28,712,1
32,3,190784,11,10,3,17,17,15,1,0,0,40,1,1
49,2,107597,3,9,3,2,17,1,5,14084,0,30,1,8
59,3,97168,205,6,2,26,2,1,1,0,0,40,1,8
44,3,155930,6,14,2,5,2,1,1,7688,0,55,1,8
61,2,181033,3,9,2,16,2,1,1,0,0,60,1,1
46,1,170165,3,9,21,1,17,1,5,0,0,37,1,1
32,3,178835,3,9,1,1,1,1,1,0,0,40,1,1
29,3,118230,3,9,1,14,1,1,5,0,0,35,1,1
48,3,149640,6,14,1,2,1,1,1,0,0,40,1,1
32,3,30271,11,10,3,2,17,1,5,0,0,30,1,1
21,3,154165,3,9,1,3,13,1,5,0,0,35,1,1
50,2,341797,49,15,2,5,2,1,1,0,0,50,1,8
44,25,145246,6,14,2,5,2,1,1,0,0,44,1,8
51,3,280093,3,9,21,1,69,1,5,0,0,40,1,1
42,3,373469,3,9,2,26,2,1,1,0,0,40,1,8
27,3,199172,1,13,1,29,13,1,5,0,0,40,1,1
70,2,177199,3,9,2,2,2,1,1,0,0,3,1,1
33,3,258932,3,9,3,2,1,1,5,0,0,40,1,1
65,2,139960,3,9,2,16,2,1,1,10605,0,60,1,8
32,3,116677,3,9,2,26,2,1,1,0,0,40,1,1
30,3,59496,11,10,3,5,17,1,5,0,0,40,1,1
43,51,34218,11,10,2,2,2,1,1,0,0,40,1,1
31,3,200246,7,5,1,7,13,1,1,0,0,40,1,1
64,22,316246,1,13,3,1,1,4,5,0,0,40,1,1
37,25,239161,11,10,21,29,13,48,1,0,0,52,1,1
49,2,173411,3,9,3,14,1,1,1,0,0,40,1,1
29,3,259226,4,7,1,17,13,1,1,0,0,48,1,1
35,25,195516,3,9,3,2,1,1,1,0,0,40,1,1
37,3,200598,14,12,2,5,2,1,1,0,1740,45,1,1
42,1,160369,6,14,2,5,2,1,1,0,0,50,1,8
23,3,147253,14,12,1,14,1,1,1,0,0,40,1,1
35,25,199674,3,9,1,7,17,4,5,0,0,40,1,1
29,1,198493,46,11,2,29,2,1,1,0,0,40,1,8
23,3,377121,11,10,1,7,17,1,5,0,0,25,1,1
45,3,513660,1,13,1,5,1,1,1,0,0,40,1,1
38,3,82552,3,9,1,3,1,1,1,594,0,50,1,1
23,3,171705,3,9,1,14,17,1,5,0,0,48,1,1
39,2,315640,1,13,1,14,13,12,1,0,0,60,126,1
45,3,266860,6,14,2,2,2,1,1,15024,0,50,1,8
68,3,192829,14,12,3,2,1,1,5,0,0,43,1,1
60,22,237317,46,11,3,5,17,1,1,4934,0,40,1,8
41,3,327606,386,8,21,26,1,4,1,0,0,40,1,1
48,3,34845,3,9,3,26,69,1,1,0,0,40,1,1
33,3,58582,3,9,2,17,2,1,1,0,0,40,1,1
48,3,155659,46,11,2,26,2,1,1,0,0,40,1,1
23,25,210029,11,10,1,1,13,1,5,0,0,20,1,1
26,3,381618,7,5,2,26,2,1,1,0,0,45,1,1
55,51,298449,1,13,2,2,2,1,1,0,2415,50,1,8
35,1,226789,6,14,2,5,2,1,1,0,0,75,1,1
52,3,210736,11,10,2,2,2,1,1,3103,0,55,1,8
46,1,111163,3,9,21,1,17,1,5,0,0,38,1,1
18,3,92112,3,9,1,7,13,1,5,0,0,30,1,1
62,25,136787,3,9,3,15,69,1,1,0,0,40,1,1
22,3,29810,11,10,1,15,13,1,5,0,0,30,1,1
40,3,360884,11,10,2,1,5,1,5,7298,0,40,1,8
26,3,266022,11,10,2,14,2,1,1,0,0,50,1,1
35,3,142874,14,12,7,14,13,4,5,0,0,36,1,1
25,2,72338,3,9,1,14,17,12,5,0,0,40,1,1
41,3,424478,11,10,2,26,2,4,1,0,0,45,1,8
